Nb2O5,P2O5,TiO2,CaO,K2O,BaO,Na2O,SiO2,ZnO,Li2O,SrO,ZrO2,WO3,MgO,B2O3,Al2O3,V2O5,Bi2O3,Ta2O5,Fe2O3,Sb2O3,GeO2,Cs2O,TeO2,La2O3,Y2O3,CeO2,Pn[for nd],nd,n632.8 nm,n531.9 nm,(nd− 1)/dRT,α120-300× 107,Predicted refractive Index,RI,IDS
8.49,0.0,7.5,0.0,0.0,14.94,11.95,44.83,0.0,0.0,0.31,3.25,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,4.68,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.827,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-4.csv
11.18,0.0,10.19,0.0,0.0,14.94,11.95,44.86,0.0,0.0,0.31,4.59,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.817,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-4.csv
14.98,0.0,2.99,4.17,6.44,7.98,8.34,49.92,0.0,0.0,0.16,4.99,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.787,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-4.csv
17.95,0.0,2.99,0.0,6.44,12.15,8.33,49.87,0.0,0.0,0.25,1.99,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.811,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-4.csv
14.96,0.0,5.98,0.0,6.44,12.15,8.33,49.87,0.0,0.0,0.25,1.99,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.792,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-4.csv
14.97,0.0,3.0,6.6,6.37,7.98,5.98,49.9,0.0,0.0,0.16,4.99,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.792,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-4.csv
14.98,0.0,3.0,3.36,5.67,7.98,9.9,49.93,0.0,0.0,0.16,4.99,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.785,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-4.csv
9.16,0.0,8.17,2.01,3.0,10.0,5.97,44.97,0.0,3.01,3.0,3.59,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.834,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-5.csv
8.93,0.0,7.93,2.0,3.0,10.0,5.99,44.99,0.0,3.01,3.0,3.47,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.821,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-5.csv
12.0,0.0,11.0,2.0,3.0,10.0,5.97,45.01,0.0,3.0,3.0,4.99,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-5.csv
17.75,0.0,3.39,1.5,6.0,5.49,6.1,50.02,0.0,6.0,1.5,2.25,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.804,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-5.csv
15.13,0.0,3.4,4.0,2.0,10.96,3.62,49.99,0.0,2.0,3.99,4.87,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.817,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-5.csv
16.38,0.0,3.79,2.0,4.0,9.42,4.77,50.01,0.0,4.0,2.0,3.62,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.811,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-5.csv
16.35,0.0,7.24,1.5,4.0,5.96,5.78,49.99,0.0,4.0,1.5,3.65,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.817,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-5.csv
15.99,0.0,6.12,2.01,3.99,7.88,3.98,49.99,0.0,4.01,2.0,4.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.817,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-5.csv
15.5,0.0,4.58,3.0,3.0,9.87,3.54,50.01,0.0,2.99,3.0,4.5,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.817,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-5.csv
19.95,0.0,4.98,0.0,0.0,7.98,16.96,49.88,0.0,0.0,0.17,0.0,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.825,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-5.csv
16.12,0.0,7.75,0.0,0.0,6.83,16.2,49.88,0.0,0.0,0.14,0.0,3.0,0.03,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.806,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-6.csv
15.36,0.0,11.89,0.0,0.0,6.6,16.05,49.89,0.0,0.0,0.14,0.0,0.0,0.02,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.803,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-6.csv
11.39,0.0,15.1,0.0,0.0,5.41,15.25,49.91,0.0,0.0,0.11,0.0,2.75,0.02,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-6.csv
9.98,0.0,19.96,0.0,0.0,4.99,14.97,49.93,0.0,0.0,0.1,0.0,0.0,0.02,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-6.csv
12.86,0.0,12.11,0.0,0.0,5.85,15.55,49.91,0.0,0.0,0.12,0.0,3.53,0.03,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-6.csv
10.0,0.0,10.0,0.0,0.0,9.99,0.01,49.97,0.0,14.98,0.01,0.0,0.0,0.02,0.0,5.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-6.csv
9.99,0.0,9.99,0.03,0.0,9.99,14.94,49.98,0.0,0.0,0.01,0.0,0.0,0.02,0.0,5.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.728,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-6.csv
14.98,0.0,3.0,0.86,0.83,7.99,17.28,49.95,0.0,0.0,0.01,4.99,0.0,0.05,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-6.csv
14.99,0.0,2.99,0.85,3.31,8.0,14.82,49.96,0.0,0.0,0.01,5.0,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-6.csv
14.98,0.0,3.0,3.39,3.27,7.99,12.32,49.92,0.0,0.0,0.01,4.99,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.785,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-6.csv
14.97,0.0,3.0,3.36,5.68,7.99,9.95,49.91,0.0,0.0,0.01,4.99,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.785,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-7.csv
14.97,0.0,3.0,5.85,3.23,7.99,9.89,49.91,0.0,0.0,0.01,4.99,0.0,0.1,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-7.csv
14.97,0.0,2.99,8.31,0.8,7.99,9.85,49.88,0.0,0.0,0.01,4.99,0.0,0.15,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.797,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-7.csv
14.97,0.0,3.0,3.32,10.38,7.99,5.28,49.91,0.0,0.0,0.01,4.99,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.783,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-7.csv
14.99,0.0,3.0,0.82,15.15,8.0,3.01,49.95,0.0,0.0,0.01,4.99,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.776,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-7.csv
14.98,0.0,3.0,3.28,12.69,7.99,2.99,49.93,0.0,0.0,0.01,4.99,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.782,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-7.csv
14.98,0.0,3.0,5.72,10.27,7.99,2.98,49.92,0.0,0.0,0.01,4.99,0.0,0.1,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.789,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-7.csv
14.98,0.0,2.99,3.27,14.96,7.99,0.74,49.93,0.0,0.0,0.01,4.9,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.782,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-7.csv
14.98,0.0,2.99,5.68,12.55,7.98,0.74,49.92,0.0,0.0,0.01,4.99,0.0,0.11,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-7.csv
14.97,0.0,2.99,8.09,10.14,7.98,0.73,49.89,0.0,0.0,0.01,4.99,0.0,0.16,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.794,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-7.csv
14.98,0.0,2.99,1.67,8.91,7.99,8.39,49.95,0.0,0.0,0.01,5.0,0.0,0.05,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-8.csv
14.96,0.0,2.99,9.09,1.6,7.98,8.28,49.89,0.0,0.0,0.01,4.99,0.0,0.15,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.799,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-8.csv
14.97,0.0,3.0,4.14,8.8,7.99,6.04,49.91,0.0,0.0,0.01,5.0,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.786,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-8.csv
14.97,0.0,3.0,9.02,3.97,7.98,5.98,49.89,0.0,0.0,0.01,4.99,0.0,0.15,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.798,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-8.csv
14.97,0.0,2.99,6.55,8.7,7.98,3.72,49.9,0.0,0.0,0.01,4.99,0.0,0.13,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-8.csv
14.97,0.0,2.99,8.95,6.29,7.99,3.71,49.89,0.0,0.0,0.01,4.99,0.0,0.15,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.797,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-8.csv
14.96,0.0,2.99,10.68,0.79,7.98,7.48,49.89,0.0,0.0,0.01,4.99,0.0,0.18,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.803,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-8.csv
14.96,0.0,2.99,10.53,5.47,7.98,2.96,49.88,0.0,0.0,0.01,4.98,0.0,0.18,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.801,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-8.csv
14.96,0.0,2.99,12.91,3.12,7.98,2.93,49.85,0.0,0.0,0.01,4.99,0.0,0.2,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.807,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-8.csv
14.95,0.0,2.99,15.24,0.78,7.9,2.92,49.84,0.0,0.0,0.01,4.99,0.0,0.25,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.813,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-8.csv
14.96,0.0,2.99,10.45,7.76,7.98,0.74,49.88,0.0,0.0,0.01,4.99,0.0,0.18,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-9.csv
14.95,0.0,2.99,15.13,3.08,7.97,0.73,49.84,0.0,0.0,0.01,4.98,0.0,0.25,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.813,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-9.csv
14.95,0.0,2.99,17.44,0.77,7.97,0.72,49.84,0.0,0.0,0.01,4.98,0.0,0.28,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-9.csv
14.98,0.0,3.0,0.6,1.57,4.99,16.81,49.93,0.0,0.0,0.01,7.99,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.786,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-9.csv
14.98,0.0,3.0,2.37,0.39,4.99,16.21,49.93,0.0,0.0,0.01,7.99,0.0,0.08,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-9.csv
14.98,0.0,3.0,2.4,1.58,4.99,14.98,49.93,0.0,0.0,0.01,7.99,0.0,0.08,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-9.csv
14.98,0.0,3.0,0.61,4.0,5.0,14.37,49.94,0.0,0.0,0.01,7.99,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.785,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-9.csv
14.97,0.0,3.0,4.23,1.6,4.99,13.14,49.91,0.0,0.0,0.01,7.98,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.794,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-9.csv
14.97,0.0,2.99,6.03,0.4,4.99,12.54,49.89,0.0,0.0,0.01,7.98,0.0,0.13,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.798,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-9.csv
14.98,0.0,3.0,0.61,5.25,5.0,13.13,49.92,0.0,0.0,0.01,7.99,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-9.csv
