SiO2,P2O5,ZrO2,Na2O,Al2O3,Fe2O3,CaO,MgO,K2O,B2O3,MnO,BaO,ZnO,GeO2,Li2O,Ta2O5,SrO,CdO,SnO2,La2O3,Ga2O3,Y2O3,TiO2,Nb2O5,PbO,HfO2,WO3,Sb2O3,Bi2O3,Cr2O3,Cu2O,BeO,CuO,Nd2O3,CeO2,Cs2O,As2O3,Rb2O,Eu2O3,MoO3,FeO,Mn2O3,ThO2,Ag2O,MnO2,TeO2,Tl2O,CoO,In2O3,Sc2O3,NiO,V2O5,As2O5,Sm2O3,Gd2O3,Tb2O3,Dy2O3,Er2O3,Yb2O3,SnO,Ce2O3,Pr2O3,VO6,Pr6O11,Ni2O3,V2O3,Lu2O3,HgO,Tm2O3,Nb2O3,Tl2O3,Ta2O3,Tb4O7,n531.9nm,n632.8nm,nd,pn[fornd],predictedrefractiveindex,ri,summarizedrefractiveindex,Origin,_src,IDS
49.83,0.0,3.61,12.75,0.02,0.0,0.0,0.0,0.0,0.0,0,14.26,0.0,0.0,0.0,0.0,0.27,0,0,0.0,0,0.0,3.77,15.07,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.81,1.81,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-12.csv
49.85,0.0,3.62,13.1,0.02,0.0,0.0,0.0,0.0,0.0,0,13.38,0.0,0.0,0.0,0.0,0.25,0,0,0.0,0,0.0,4.95,16.34,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.812,1.812,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-12.csv
49.88,0.0,3.65,13.76,0.02,0.0,0.0,0.0,0.0,0.0,0,10.39,0.0,0.0,0.0,0.0,0.18,0,0,0.0,0,0.0,7.23,16.32,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.815,1.815,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-12.csv
49.86,0.0,4.37,10.84,0.02,0.0,0.0,0.0,0.0,0.0,0,13.31,0.0,0.0,0.0,0.0,0.25,0,0,0.0,0,0.0,7.24,15.57,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.819,1.819,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-12.csv
49.87,0.0,4.86,9.86,0.02,0.0,0.0,0.0,0.0,0.0,0,11.31,0.0,0.0,0.0,0.0,0.2,0,0,0.0,0,0.0,10.19,15.08,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.826,1.826,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-13.csv
49.05,0.0,2.0,7.6,0.02,0.0,0.0,0.0,5.41,0.0,0,14.07,0.0,0.0,0.0,0.0,0.25,0,0,0.0,0,0.0,5.13,17.95,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.804,1.804,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-14.csv
50.82,0.0,2.0,7.4,0.03,0.0,0.0,0.0,5.42,0.0,0,12.38,0.0,0.0,0.0,0.01,0.31,0,0,0.0,0,0.0,3.56,16.4,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.825,1.825,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-14.csv
48.42,0.0,1.99,7.27,0.02,0.0,0.0,0.0,5.09,0.0,0,14.91,0.0,0.0,0.0,0.01,0.28,0,0,0.0,0,0.0,5.45,17.94,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.81,1.81,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-14.csv
50.06,0.0,1.99,7.32,0.02,0.0,0.0,0.0,4.99,0.0,0,13.45,0.0,0.0,0.0,0.0,0.25,0,0,0.0,0,0.0,6.62,16.38,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.797,1.797,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-14.csv
47.8,0.0,1.99,7.05,0.03,0.0,0.0,0.0,4.85,0.0,0,15.77,0.0,0.0,0.0,0.01,0.29,0,0,0.0,0,0.0,5.69,17.93,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.815,1.815,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-14.csv
49.47,0.0,1.99,7.02,0.02,0.0,0.0,0.0,4.68,0.0,0,14.26,0.0,0.0,0.0,0.0,0.27,0,0,0.0,0,0.0,6.96,16.37,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.803,1.803,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-14.csv
50.76,0.0,1.99,7.06,0.02,0.0,0.0,0.0,4.6,0.0,0,13.01,0.0,0.0,0.0,0.0,0.24,0,0,0.0,0,0.0,8.06,15.28,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.791,1.791,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-14.csv
46.32,0.0,2.0,6.55,0.03,0.0,0.0,0.0,4.36,0.0,0,17.81,0.0,0.0,0.0,0.01,0.33,0,0,0.0,0,0.0,6.19,17.92,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.824,1.824,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-15.csv
48.27,0.0,1.99,6.32,0.03,0.0,0.0,0.0,4.32,0.0,0,15.92,0.0,0.0,0.0,0.01,0.39,0,0,0.0,0,0.0,4.64,16.35,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.847,1.847,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-15.csv
45.67,0.0,1.99,6.3,0.03,0.0,0.0,0.0,4.11,0.0,0,18.7,0.0,0.0,0.0,0.01,0.35,0,0,0.0,0,0.0,6.44,17.93,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.829,1.829,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-15.csv
47.67,0.0,1.99,6.3,0.03,0.0,0.0,0.0,3.97,0.0,0,16.76,0.0,0.0,0.0,0.0,0.32,0,0,0.0,0,0.0,7.71,16.34,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.817,1.817,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-15.csv
49.03,0.0,1.99,5.97,0.03,0.0,0.0,0.0,3.78,0.0,0,15.41,0.0,0.0,0.0,0.01,0.38,0,0,0.0,0,0.0,6.78,15.23,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.836,1.836,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-15.csv
46.83,0.0,1.99,5.97,0.03,0.0,0.0,0.0,3.65,0.0,0,17.9,0.0,0.0,0.0,0.01,0.34,0,0,0.0,0,0.0,8.06,16.32,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.823,1.823,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-15.csv
48.24,0.0,2.0,5.97,0.03,0.0,0.0,0.0,3.52,0.0,0,16.51,0.0,0.0,0.0,0.0,0.31,0,0,0.0,0,0.0,9.24,15.2,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.811,1.811,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-15.csv
48.16,0.0,2.0,6.86,0.03,0.0,0.0,0.0,4.63,0.0,0,15.71,0.0,0.0,0.0,0.01,0.3,0,0,0.0,0,0.0,6.28,17.14,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.814,1.814,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-15.csv
50.83,0.0,1.99,6.82,0.02,0.0,0.0,0.0,4.32,0.0,0,13.13,0.0,0.0,0.0,0.0,0.25,0,0,0.0,0,0.0,8.69,14.92,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.791,1.791,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-16.csv
48.93,0.0,1.99,6.62,0.03,0.0,0.0,0.0,4.24,0.0,0,15.2,0.0,0.0,0.0,0.0,0.29,0,0,0.0,0,0.0,7.78,15.98,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.807,1.807,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-16.csv
50.23,0.0,2.0,6.6,0.02,0.0,0.0,0.0,4.1,0.0,0,13.91,0.0,0.0,0.0,0.0,0.26,0,0,0.0,0,0.0,8.94,14.9,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.796,1.796,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-16.csv
51.48,0.0,2.0,6.38,0.03,0.0,0.0,0.0,4.0,0.0,0,12.71,0.0,0.0,0.0,0.0,0.3,0,0,0.0,0,0.0,8.03,13.88,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.811,1.811,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-16.csv
49.66,0.0,1.99,6.37,0.03,0.0,0.0,0.0,3.86,0.0,0,14.71,0.0,0.0,0.0,0.0,0.28,0,0,0.0,0,0.0,9.19,14.88,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-16.csv
50.93,0.0,2.0,6.13,0.03,0.0,0.0,0.0,3.63,0.0,0,13.48,0.0,0.0,0.0,0.0,0.3,0,0,0.0,0,0.0,9.45,13.86,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.804,1.804,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-16.csv
50.38,0.0,1.99,6.73,0.02,0.0,0.0,0.0,4.1,0.0,0,14.25,0.0,0.0,0.0,0.0,0.23,0,0,0.0,0,0.0,9.88,13.83,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.782,1.782,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-16.csv
53.02,0.0,2.0,6.51,0.02,0.0,0.0,0.0,3.92,0.0,0,11.09,0.0,0.0,0.0,0.0,0.25,0,0,0.0,0,0.0,9.77,12.95,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.79,1.79,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-16.csv
53.61,0.0,1.99,6.28,0.02,0.0,0.0,0.0,3.7,0.0,0,10.73,0.0,0.0,0.0,0.0,0.27,0,0,0.0,0,0.0,10.02,12.01,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.794,1.794,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-17.csv
51.56,0.0,2.0,6.27,0.02,0.0,0.0,0.0,3.57,0.0,0,12.95,0.0,0.0,0.0,0.0,0.24,0,0,0.0,0,0.0,11.08,13.2,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.784,1.784,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-17.csv
52.72,0.0,1.99,6.26,0.02,0.0,0.0,0.0,3.41,0.0,0,11.82,0.0,0.0,0.0,0.0,0.22,0,0,0.0,0,0.0,12.4,12.28,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.771,1.771,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-17.csv
54.18,0.0,1.99,5.99,0.03,0.0,0.0,0.0,3.35,0.0,0,10.4,0.0,0.0,0.0,0.0,0.28,0,0,0.0,0,0.0,10.72,11.11,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.796,1.796,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-17.csv
51.23,0.0,1.99,5.99,0.02,0.0,0.0,0.0,3.23,0.0,0,13.56,0.0,0.0,0.0,0.0,0.25,0,0,0.0,0,0.0,11.75,12.84,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.786,1.786,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-17.csv
52.41,0.0,2.0,5.99,0.02,0.0,0.0,0.0,3.13,0.0,0,12.41,0.0,0.0,0.0,0.0,0.24,0,0,0.0,0,0.0,12.74,11.93,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.776,1.776,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-17.csv
53.49,0.0,1.99,5.99,0.02,0.0,0.0,0.0,2.99,0.0,0,11.33,0.0,0.0,0.0,0.0,0.21,0,0,0.0,0,0.0,13.97,11.06,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.764,1.764,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-17.csv
44.84,0.0,2.68,11.95,0.03,0.0,0.02,0.0,0.0,0.0,0,14.94,0.0,0.0,0.0,0.0,0.31,0,0,7.06,0,4.46,6.34,7.29,0,0,0.0,0.0,0.0,0,0,0,0,0,0.04,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.834,1.834,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-18.csv
44.81,0.0,3.14,11.96,0.03,0.0,0.02,0.0,0.0,0.0,0,14.94,0.0,0.0,0.0,0.0,0.3,0,0,6.77,0,2.44,7.27,7.37,0,0,0.0,0.0,0.0,0,0,0,0,0,0.04,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.833,1.833,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-18.csv
44.83,0.0,3.65,11.95,0.03,0.0,0.0,0.0,0.0,0.0,0,14.94,0.0,0.0,0.0,0.0,0.31,0,0,3.84,0,2.81,8.3,8.53,0,0,0.0,0.0,0.0,0,0,0,0,0,0.02,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.826,1.826,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-19.csv
49.86,0.0,2.64,16.91,0.02,0.0,0.0,0.0,0.0,0.0,0,12.15,0.0,0.0,0.0,0.0,0.17,0,0,0.0,0,0.0,4.55,14.96,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.806,1.806,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-2.csv
