SiO2,P2O5,ZrO2,Na2O,Al2O3,Fe2O3,CaO,MgO,K2O,B2O3,MnO,BaO,ZnO,GeO2,Li2O,Ta2O5,SrO,CdO,SnO2,La2O3,Ga2O3,Y2O3,TiO2,Nb2O5,PbO,HfO2,WO3,Sb2O3,Bi2O3,Cr2O3,Cu2O,BeO,CuO,Nd2O3,CeO2,Cs2O,As2O3,Rb2O,Eu2O3,MoO3,FeO,Mn2O3,ThO2,Ag2O,MnO2,TeO2,Tl2O,CoO,In2O3,Sc2O3,NiO,V2O5,As2O5,Sm2O3,Gd2O3,Tb2O3,Dy2O3,Er2O3,Yb2O3,SnO,Ce2O3,Pr2O3,VO6,Pr6O11,Ni2O3,V2O3,Lu2O3,HgO,Tm2O3,Nb2O3,Tl2O3,Ta2O3,Tb4O7,n531.9nm,n632.8nm,nd,pn[fornd],predictedrefractiveindex,ri,summarizedrefractiveindex,Origin,_src,IDS
49.91,0.0,4.87,10.23,0.02,0.0,0.0,0.0,0.0,0.0,0,8.46,0.0,0.0,0.0,0.0,0.17,0,0,0.0,0,0.0,11.26,16.19,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.828,1.828,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-3.csv
44.86,0.0,4.99,8.34,0.02,0.0,4.17,0.0,6.44,0.0,0,14.94,0.0,0.0,0.0,0.0,0.16,0,0,0.0,0,0.0,2.99,11.18,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.787,1.787,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-4.csv
49.99,0.0,3.62,4.77,0.02,0.0,2.0,0.0,4.0,0.0,0,10.96,0.0,0.0,4.0,0.0,2.0,0,0,0.0,0,0.0,3.79,15.13,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.811,1.811,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-5.csv
49.99,0.0,4.5,3.54,0.02,0.0,3.0,0.0,3.0,0.0,0,7.88,0.0,0.0,2.99,0.0,3.0,0,0,0.0,0,0.0,4.58,15.99,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.817,1.817,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-5.csv
49.88,0.0,0.0,16.05,0.04,0.01,0.0,0.02,0.0,0.0,0,6.83,0.0,0.0,0.0,0.0,0.14,0,0,0.0,0,0.0,11.89,16.12,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.803,1.803,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-6.csv
49.91,0.0,0.0,14.97,0.04,0.01,0.0,0.02,0.0,0.0,0,5.41,0.0,0.0,0.0,0.0,0.1,0,0,0.0,0,0.0,19.96,11.39,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.778,1.778,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-6.csv
49.91,0.0,0.0,0.01,5.0,0.01,0.0,0.02,0.0,0.0,0,5.85,0.0,0.0,14.98,0.0,0.01,0,0,0.0,0,0.0,10.0,12.86,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.74,1.74,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-6.csv
49.95,0.0,5.0,14.82,0.04,0.01,0.85,0.03,3.31,0.0,0,7.99,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0,0.0,2.99,14.98,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.78,1.78,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-6.csv
49.96,0.0,4.99,12.32,0.04,0.01,3.39,0.08,3.27,0.0,0,8.0,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0,0.0,3.0,14.99,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.785,1.785,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-6.csv
49.91,0.0,4.99,3.01,0.04,0.01,0.82,0.03,15.15,0.0,0,7.99,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0,0.0,3.0,14.97,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.776,1.776,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-7.csv
49.95,0.0,4.99,2.99,0.04,0.01,3.28,0.08,12.69,0.0,0,8.0,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0,0.0,3.0,14.99,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.782,1.782,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-7.csv
49.95,0.0,4.99,8.28,0.04,0.01,9.09,0.15,1.6,0.0,0,7.99,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0,0.0,2.99,14.98,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.799,1.799,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-8.csv
49.89,0.0,5.0,6.04,0.04,0.01,4.14,0.08,8.8,0.0,0,7.98,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0,0.0,3.0,14.96,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.786,1.786,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-8.csv
49.9,0.0,4.99,3.71,0.04,0.01,8.95,0.15,6.29,0.0,0,7.98,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0,0.0,2.99,14.97,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.797,1.797,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-8.csv
49.85,0.0,4.99,2.92,0.04,0.01,15.24,0.25,0.78,0.0,0,7.98,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0,0.0,2.99,14.96,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.813,1.813,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-8.csv
49.88,0.0,4.98,0.73,0.04,0.01,15.13,0.25,3.08,0.0,0,7.98,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0,0.0,2.99,14.96,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.813,1.813,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-9.csv
49.93,0.0,7.99,14.37,0.05,0.01,0.61,0.05,4.0,0.0,0,4.99,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0,0.0,3.0,14.98,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.785,1.785,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-9.csv
49.94,0.0,7.98,13.14,0.05,0.01,4.23,0.1,1.6,0.0,0,5.0,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0,0.0,3.0,14.98,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.794,1.794,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-9.csv
49.91,0.0,7.98,12.54,0.05,0.01,6.03,0.13,0.4,0.0,0,4.99,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0,0.0,2.99,14.97,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.798,1.798,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-9.csv
49.89,0.0,7.99,13.13,0.05,0.01,0.61,0.05,5.25,0.0,0,4.99,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0,0.0,3.0,14.97,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.784,1.784,u1,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-9.csv
0.0,22.84,0.0,0.0,0.0,0.0,3.52,0.0,9.98,0.0,0,6.18,0.0,0.0,3.65,0.0346,0.0,0,0,0.0,0,0.0,14.99,38.99,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.011,0.0,0.0,2.011,u2,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-1.csv
0.0,23.97,0.0,2.14,0.0,0.0,9.02,0.0,4.02,0.0,0,8.0,0.0,0.0,3.71,0.0284,0.0,0,0,0.0,0,0.0,18.98,31.99,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.985,0.0,0.0,1.985,u2,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-12.csv
0.0,25.0,0.0,3.98,0.0,0.0,2.81,0.0,4.01,0.0,0,5.71,0.0,0.0,2.99,0.0269,0.0,0,0,0.0,0,0.0,28.0,27.5,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9669,1.9386,1.949,1.978,0.0,0.0,-1.0,u2,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-8.csv
0.0,24.79,0.0,4.24,0.0148,0.0028,8.19,0.0,4.62,0.0,0,6.26,0.0,0.0,0.0,0.0277,0.0,0,0,0.0,0,0.0,21.85,29.94,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0001,1.9711,1.9818,1.972,0.0,0.0,-1.0,u2,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-9.csv
3.6,22.31,0.0,15.21,0.0,0.0,0.0,0.0,3.58,4.85,0,0.0,0.0,0.0,0.0,0.0,2.6,0,0,0.0,0,0.0,23.62,23.33,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9385,1.9126,1.9222,1.899,0.0,0.0,-1.0,u2,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_6-0.csv
0.0,24.99,0.0,4.99,0.0158,0.0,5.0,0.0,4.99,0.0,0,7.0,4.0,0.0,5.0,0.0328,0.0,0,0,0.0,0,0.0,10.0,34.98,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.952,0.0,0.0,1.952,u2,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_6-1.csv
0.0,24.99,0.0,4.99,0.0,0.0,4.99,0.0,5.0,0.0,0,5.0,0.0,0.0,4.98,0.0282,3.0,0,0,0.0,0,0.0,15.01,31.99,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.952,0.0,0.0,1.952,u2,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_6-1.csv
0.0,21.8,0.0,3.94,0.0,0.0,0.0,0.0,0.0,5.85,0,5.31,0.0,0.0,8.18,1.84,0.0,0,0,0.0,0,0.0,20.39,30.94,0,0,0.0,0.0,1.75,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9922,1.9624,1.9734,1.991,0.0,0.0,-1.0,u2,,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_6-2.csv
44.84,0.0,3.08,11.96,0.03,0.0,0.0,0.0,0.0,0.0,0,14.94,0.0,0.0,0.0,0.0,0.31,0,0,1.98,0,7.53,7.16,8.15,0,0,0.0,0.0,0.0,0,0,0,0,0,0.01,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.824,1.824,u2,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-4.csv
49.89,0.0,0.0,16.05,0.04,0.01,0.0,0.02,0.0,0.0,0,6.6,0.0,0.0,0.0,0.0,0.14,0,0,0.0,0,0.0,11.89,15.36,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.803,1.803,u2,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-6.csv
49.84,0.0,4.99,2.92,0.04,0.01,15.24,0.25,0.78,0.0,0,7.9,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0,0.0,2.99,14.95,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.813,1.813,u2,,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-8.csv
0.0,25.0,0.0,4.98,0.0,0.0,7.0,0.0,5.01,0.0,0,6.0,0.0,0.0,4.98,0.0281,0.0,0,0,0.0,0,0.0,15.01,32.01,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.955,0.0,0.0,1.955,dyn1,1.0,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_6-1.csv
0.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0,0.0,9.6,0.0,8.31,0.0,0.0,0,0,0.0,0,0.0,7.59,15.3,0,0,9.0,0.0,14.5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.003,0.0,0.0,2.003,dyn1,1.0,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_6-2.csv
49.95,0.0,4.99,5.3,0.04,0.01,0.84,0.03,12.85,0.0,0,7.99,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0,0.0,3.0,14.99,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.7546,0.0,0.0,1.777,-1.0,dyn1,1.0,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-0.csv
49.89,0.0,4.99,5.19,0.04,0.01,10.6,0.18,3.15,0.0,0,7.98,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0,0.0,3.0,14.96,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.735,0.0,0.0,1.802,-1.0,dyn1,1.0,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-1.csv
49.92,0.0,7.99,9.29,0.05,0.01,4.34,0.1,5.33,0.0,0,4.99,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0,0.0,2.99,14.98,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.793,1.793,dyn1,1.0,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-10.csv
49.97,0.0,0.0,14.94,5.0,0.01,0.03,0.02,0.0,0.0,0,9.99,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0,0.0,9.99,10.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.728,1.728,dyn1,1.0,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-6.csv
49.89,0.0,4.98,2.96,0.04,0.01,10.53,0.18,5.47,0.0,0,7.98,0.0,0.0,0.0,0.0,0.01,0,0,0.0,0,0.0,2.99,14.96,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.801,1.801,dyn1,1.0,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-8.csv
0.0,25.0,0.0,3.99,0.0,0.0,4.79,0.0,4.0,0.0,0,4.7,0.0,0.0,3.0,2.0,0.0,0,0,0.0,0,0.0,20.01,32.51,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.021,1.9913,2.0021,1.983,0.0,0.0,-1.0,dyn2,2.0,data\patents\patents_google_com_patent_US11485676B2_en\processed\splitted\patents_google_com_patent_US11485676B2_en-table_5-8.csv
49.9,0.0,4.14,12.4,0.02,0.0,0.0,0.0,0.0,0.0,0,8.46,0.0,0.0,0.0,0.0,0.17,0,0,0.0,0,0.0,9.08,15.82,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.821,1.821,dyn2,2.0,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-13.csv
